Datum;Gemeinde;Geschlecht;Staatsangehoerigkeit;Anzahl;Jahr;Wohnviertel-Name;Wohnviertel-ID
31. Dezember 1982;Basel;W;Kanada;5;1982;Matthäus;17
31. Dezember 1982;Basel;W;Libanon;2;1982;Matthäus;17
31. Dezember 1982;Basel;W;Liechtenstein;3;1982;Matthäus;17
31. Dezember 1982;Basel;W;Portugal;8;1982;Matthäus;17
31. Dezember 1982;Basel;W;Rumänien;2;1982;Matthäus;17
31. Dezember 1982;Basel;W;Türkei;209;1982;Matthäus;17
31. Dezember 1983;Basel;M;Cabo Verde;1;1983;Matthäus;17
31. Dezember 1983;Basel;M;Iran;3;1983;Matthäus;17
31. Dezember 1983;Basel;M;Kongo (Kinshasa);2;1983;Matthäus;17
31. Dezember 1983;Basel;M;Libanon;1;1983;Matthäus;17
31. Dezember 1983;Basel;M;Mexiko;1;1983;Matthäus;17
31. Dezember 1983;Basel;M;Tunesien;4;1983;Matthäus;17
31. Dezember 1983;Basel;W;Norwegen;1;1983;Matthäus;17
31. Dezember 1983;Basel;W;Tschechoslowakei;32;1983;Matthäus;17
31. Dezember 1996;Basel;M;Luxemburg;1;1996;Matthäus;17
31. Dezember 1996;Basel;M;Schweden;7;1996;Matthäus;17
31. Dezember 1996;Basel;W;China;10;1996;Matthäus;17
31. Dezember 1996;Basel;W;Griechenland;3;1996;Matthäus;17
31. Dezember 1996;Basel;W;Malaysia;1;1996;Matthäus;17
31. Dezember 1996;Basel;W;Spanien;302;1996;Matthäus;17
31. Dezember 1981;Basel;W;Chile;4;1981;Matthäus;17
31. Dezember 1981;Basel;W;Japan;7;1981;Matthäus;17
31. Dezember 1981;Basel;W;Schweden;3;1981;Matthäus;17
31. Dezember 1993;Basel;M;Bosnien und Herzegowina;56;1993;Matthäus;17
31. Dezember 1993;Basel;M;Côte d'Ivoire;2;1993;Matthäus;17
31. Dezember 1993;Basel;M;Kongo (Kinshasa);8;1993;Matthäus;17
31. Dezember 1993;Basel;M;Südafrika;1;1993;Matthäus;17
31. Dezember 1993;Basel;M;Türkei;880;1993;Matthäus;17
31. Dezember 1993;Basel;M;Union der Sozialistischen Sowjetrepu;2;1993;Matthäus;17
31. Dezember 1993;Basel;M;Vereinigte Staaten;26;1993;Matthäus;17
31. Dezember 1993;Basel;M;Vereinigtes Königreich;40;1993;Matthäus;17
31. Dezember 1993;Basel;W;Bolivien;2;1993;Matthäus;17
31. Dezember 1993;Basel;W;El Salvador;2;1993;Matthäus;17
31. Dezember 1993;Basel;W;Griechenland;8;1993;Matthäus;17
31. Dezember 1993;Basel;W;Indien;6;1993;Matthäus;17
31. Dezember 1993;Basel;W;Jamaika;3;1993;Matthäus;17
31. Dezember 1993;Basel;W;Kamerun;3;1993;Matthäus;17
31. Dezember 1993;Basel;W;Kuba;3;1993;Matthäus;17
31. Dezember 1993;Basel;W;Luxemburg;2;1993;Matthäus;17
31. Dezember 1993;Basel;W;Norwegen;2;1993;Matthäus;17
31. Dezember 1993;Basel;W;Polen;6;1993;Matthäus;17
31. Dezember 1993;Basel;W;Schweden;4;1993;Matthäus;17
31. Dezember 1993;Basel;W;Schweiz;4667;1993;Matthäus;17
31. Dezember 1993;Basel;W;Spanien;322;1993;Matthäus;17
31. Dezember 1994;Basel;M;Brasilien;4;1994;Matthäus;17
31. Dezember 1994;Basel;W;Chile;4;1994;Matthäus;17
31. Dezember 1994;Basel;W;Thailand;10;1994;Matthäus;17
31. Dezember 1994;Basel;W;Togo;4;1994;Matthäus;17
31. Dezember 2006;Basel;M;Bolivien;4;2006;Matthäus;17
31. Dezember 2006;Basel;M;Dominikanische Republik;21;2006;Matthäus;17
31. Dezember 2006;Basel;M;Ex-Jugoslawien;649;2006;Matthäus;17
31. Dezember 2006;Basel;M;Frankreich;49;2006;Matthäus;17
31. Dezember 2006;Basel;M;Guinea;3;2006;Matthäus;17
31. Dezember 2006;Basel;M;Nepal;3;2006;Matthäus;17
31. Dezember 2006;Basel;W;Ex-Jugoslawien;594;2006;Matthäus;17
31. Dezember 2006;Basel;W;Slowenien;4;2006;Matthäus;17
31. Dezember 2006;Basel;W;Sudan;2;2006;Matthäus;17
31. Dezember 1999;Basel;M;Luxemburg;1;1999;Matthäus;17
31. Dezember 1999;Basel;M;Marokko;4;1999;Matthäus;17
31. Dezember 1999;Basel;M;Polen;3;1999;Matthäus;17
31. Dezember 1999;Basel;M;Slowenien;4;1999;Matthäus;17
31. Dezember 1999;Basel;M;Thailand;5;1999;Matthäus;17
31. Dezember 1999;Basel;W;Argentinien;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Australien;5;1999;Matthäus;17
31. Dezember 1999;Basel;W;Belgien;6;1999;Matthäus;17
31. Dezember 1999;Basel;W;Bolivien;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Cabo Verde;6;1999;Matthäus;17
31. Dezember 1999;Basel;W;Frankreich;46;1999;Matthäus;17
31. Dezember 1999;Basel;W;Liechtenstein;2;1999;Matthäus;17
31. Dezember 1999;Basel;W;Norwegen;1;1999;Matthäus;17
31. Dezember 1999;Basel;W;Ungarn;4;1999;Matthäus;17
31. Dezember 1999;Basel;W;Österreich;19;1999;Matthäus;17
31. Dezember 2002;Basel;M;Argentinien;9;2002;Matthäus;17
31. Dezember 2002;Basel;M;Deutschland;314;2002;Matthäus;17
31. Dezember 2002;Basel;M;Ecuador;2;2002;Matthäus;17
31. Dezember 2002;Basel;W;Ungarn;10;2002;Matthäus;17
31. Dezember 1995;Basel;W;Finnland;6;1995;Matthäus;17
31. Dezember 1995;Basel;W;Thailand;7;1995;Matthäus;17
31. Dezember 2007;Basel;M;Irak;32;2007;Matthäus;17
31. Dezember 2007;Basel;M;Kongo (Kinshasa);4;2007;Matthäus;17
31. Dezember 2007;Basel;M;Kroatien;98;2007;Matthäus;17
31. Dezember 2007;Basel;M;Niger;1;2007;Matthäus;17
31. Dezember 2007;Basel;M;Rumänien;10;2007;Matthäus;17
31. Dezember 2007;Basel;M;Tschechien;19;2007;Matthäus;17
31. Dezember 2007;Basel;W;Armenien;1;2007;Matthäus;17
31. Dezember 2007;Basel;W;Dänemark;7;2007;Matthäus;17
31. Dezember 2007;Basel;W;Italien;424;2007;Matthäus;17
31. Dezember 2007;Basel;W;Kongo (Brazzaville);4;2007;Matthäus;17
31. Dezember 2007;Basel;W;Malaysia;2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Nigeria;1;2007;Matthäus;17
31. Dezember 2007;Basel;W;Somalia;3;2007;Matthäus;17
31. Dezember 2007;Basel;W;Vereinigtes Königreich;49;2007;Matthäus;17
31. Dezember 2007;Basel;W;Ägypten;3;2007;Matthäus;17
31. Dezember 2007;Basel;M;Chile;1;2007;Matthäus;17
31. Dezember 2007;Basel;M;China;21;2007;Matthäus;17
31. Dezember 2007;Basel;M;Jamaika;1;2007;Matthäus;17
31. Dezember 2007;Basel;M;Kanada;12;2007;Matthäus;17
31. Dezember 2007;Basel;M;Liechtenstein;3;2007;Matthäus;17
31. Dezember 2007;Basel;M;Nordmazedonien;266;2007;Matthäus;17
31. Dezember 2007;Basel;M;Peru;5;2007;Matthäus;17
31. Dezember 2007;Basel;W;Eritrea;6;2007;Matthäus;17
31. Dezember 2007;Basel;W;Finnland;5;2007;Matthäus;17
31. Dezember 2007;Basel;W;Frankreich;55;2007;Matthäus;17
31. Dezember 2005;Basel;M;Brasilien;15;2005;Matthäus;17
31. Dezember 2005;Basel;M;Senegal;7;2005;Matthäus;17
31. Dezember 2005;Basel;M;Simbabwe;1;2005;Matthäus;17
31. Dezember 2005;Basel;M;Spanien;223;2005;Matthäus;17
31. Dezember 2005;Basel;M;Ukraine;2;2005;Matthäus;17
31. Dezember 2005;Basel;W;Finnland;11;2005;Matthäus;17
31. Dezember 2005;Basel;W;Indien;24;2005;Matthäus;17
31. Dezember 2005;Basel;W;Venezuela;5;2005;Matthäus;17
31. Dezember 2010;Basel;M;Kosovo;138;2010;Matthäus;17
31. Dezember 2010;Basel;M;Nigeria;16;2010;Matthäus;17
31. Dezember 2010;Basel;M;Pakistan;14;2010;Matthäus;17
31. Dezember 2010;Basel;M;Senegal;3;2010;Matthäus;17
31. Dezember 2010;Basel;M;Tunesien;15;2010;Matthäus;17
31. Dezember 2010;Basel;M;Türkei;544;2010;Matthäus;17
31. Dezember 2010;Basel;M;Vereinigtes Königreich;73;2010;Matthäus;17
31. Dezember 2010;Basel;W;Angola;8;2010;Matthäus;17
31. Dezember 2010;Basel;W;Ecuador;5;2010;Matthäus;17
31. Dezember 2010;Basel;W;Haiti;1;2010;Matthäus;17
31. Dezember 1986;Basel;W;Deutschland;165;1986;Matthäus;17
31. Dezember 1986;Basel;W;Ex-Jugoslawien;238;1986;Matthäus;17
31. Dezember 1986;Basel;W;Jamaika;1;1986;Matthäus;17
31. Dezember 1986;Basel;W;Portugal;13;1986;Matthäus;17
31. Dezember 1992;Basel;M;Griechenland;6;1992;Matthäus;17
31. Dezember 1992;Basel;M;Kamerun;1;1992;Matthäus;17
31. Dezember 1992;Basel;M;Philippinen;2;1992;Matthäus;17
31. Dezember 1992;Basel;W;China;11;1992;Matthäus;17
31. Dezember 1992;Basel;W;Deutschland;202;1992;Matthäus;17
31. Dezember 1992;Basel;W;Frankreich;38;1992;Matthäus;17
31. Dezember 1992;Basel;W;Pakistan;4;1992;Matthäus;17
31. Dezember 1992;Basel;W;Türkei;698;1992;Matthäus;17
31. Dezember 1992;Basel;W;Union der Sozialistischen Sowjetrepu;1;1992;Matthäus;17
31. Dezember 1992;Basel;W;Österreich;29;1992;Matthäus;17
31. Dezember 1997;Basel;M;Brasilien;9;1997;Matthäus;17
31. Dezember 1997;Basel;M;China;11;1997;Matthäus;17
31. Dezember 1997;Basel;M;Dänemark;2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Ex-Jugoslawien;711;1997;Matthäus;17
31. Dezember 1997;Basel;M;Jordanien;1;1997;Matthäus;17
31. Dezember 1997;Basel;M;Malaysia;1;1997;Matthäus;17
31. Dezember 1997;Basel;M;Pakistan;5;1997;Matthäus;17
31. Dezember 1997;Basel;M;Rumänien;1;1997;Matthäus;17
31. Dezember 1997;Basel;M;Staat unbekannt oder nicht angegeben;2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Südafrika;2;1997;Matthäus;17
31. Dezember 1997;Basel;M;Thailand;8;1997;Matthäus;17
31. Dezember 1997;Basel;M;Ungarn;14;1997;Matthäus;17
31. Dezember 1997;Basel;M;Vietnam;28;1997;Matthäus;17
31. Dezember 1997;Basel;W;Dominikanische Republik;30;1997;Matthäus;17
31. Dezember 1997;Basel;W;Finnland;4;1997;Matthäus;17
31. Dezember 1997;Basel;W;Jamaika;5;1997;Matthäus;17
31. Dezember 1997;Basel;W;Moldova;1;1997;Matthäus;17
31. Dezember 1997;Basel;W;Polen;6;1997;Matthäus;17
31. Dezember 1997;Basel;W;Russland;11;1997;Matthäus;17
31. Dezember 1997;Basel;W;Togo;4;1997;Matthäus;17
31. Dezember 1997;Basel;W;Uganda;1;1997;Matthäus;17
31. Dezember 1979;Basel;M;Deutschland;183;1979;Matthäus;17
31. Dezember 1979;Basel;M;San Marino;1;1979;Matthäus;17
31. Dezember 1979;Basel;M;Südafrika;1;1979;Matthäus;17
31. Dezember 1979;Basel;M;Thailand;2;1979;Matthäus;17
31. Dezember 1989;Basel;M;Australien;5;1989;Matthäus;17
31. Dezember 1989;Basel;M;Pakistan;3;1989;Matthäus;17
31. Dezember 1989;Basel;W;Finnland;3;1989;Matthäus;17
31. Dezember 1989;Basel;W;Norwegen;5;1989;Matthäus;17
31. Dezember 1989;Basel;W;Schweden;3;1989;Matthäus;17
31. Dezember 1989;Basel;W;Staat unbekannt oder nicht angegeben;1;1989;Matthäus;17
31. Dezember 1990;Basel;M;Ecuador;1;1990;Matthäus;17
31. Dezember 1990;Basel;M;Malta;1;1990;Matthäus;17
31. Dezember 1990;Basel;M;Tunesien;8;1990;Matthäus;17
31. Dezember 1990;Basel;W;Bolivien;3;1990;Matthäus;17
31. Dezember 1990;Basel;W;Chile;5;1990;Matthäus;17
31. Dezember 1990;Basel;W;El Salvador;2;1990;Matthäus;17
31. Dezember 1990;Basel;W;Frankreich;32;1990;Matthäus;17
31. Dezember 1990;Basel;W;Indien;6;1990;Matthäus;17
31. Dezember 1990;Basel;W;Japan;5;1990;Matthäus;17
31. Dezember 1990;Basel;W;Kanada;3;1990;Matthäus;17
31. Dezember 1990;Basel;W;Kuba;1;1990;Matthäus;17
31. Dezember 1990;Basel;W;Mali;1;1990;Matthäus;17
31. Dezember 1990;Basel;W;Norwegen;6;1990;Matthäus;17
31. Dezember 1990;Basel;W;Portugal;38;1990;Matthäus;17
31. Dezember 1990;Basel;W;Thailand;2;1990;Matthäus;17
31. Dezember 1990;Basel;W;Vietnam;43;1990;Matthäus;17
31. Dezember 2000;Basel;M;Bulgarien;1;2000;Matthäus;17
31. Dezember 2000;Basel;M;China;6;2000;Matthäus;17
31. Dezember 2000;Basel;M;Dominikanische Republik;8;2000;Matthäus;17
31. Dezember 2000;Basel;M;Irland;2;2000;Matthäus;17
31. Dezember 2000;Basel;M;Kroatien;145;2000;Matthäus;17
31. Dezember 2000;Basel;M;Malta;1;2000;Matthäus;17
31. Dezember 2000;Basel;M;Norwegen;3;2000;Matthäus;17
31. Dezember 2000;Basel;M;Portugal;118;2000;Matthäus;17
31. Dezember 2000;Basel;M;Schweiz;3727;2000;Matthäus;17
31. Dezember 2000;Basel;M;Spanien;313;2000;Matthäus;17
31. Dezember 2000;Basel;W;Irak;10;2000;Matthäus;17
31. Dezember 2000;Basel;W;Iran;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Italien;599;2000;Matthäus;17
31. Dezember 2000;Basel;W;Kolumbien;4;2000;Matthäus;17
31. Dezember 2000;Basel;W;Nordmazedonien;217;2000;Matthäus;17
31. Dezember 2013;Basel;M;Bulgarien;19;2013;Matthäus;17
31. Dezember 2013;Basel;M;Spanien;227;2013;Matthäus;17
31. Dezember 2013;Basel;M;Südafrika;4;2013;Matthäus;17
31. Dezember 2013;Basel;M;Vereinigte Staaten;52;2013;Matthäus;17
31. Dezember 2013;Basel;W;Australien;2;2013;Matthäus;17
31. Dezember 2013;Basel;W;Kongo (Kinshasa);9;2013;Matthäus;17
31. Dezember 2013;Basel;W;Kuba;5;2013;Matthäus;17
31. Dezember 2013;Basel;W;Montenegro;1;2013;Matthäus;17
31. Dezember 2013;Basel;W;Slowakei;26;2013;Matthäus;17
31. Dezember 2013;Basel;W;Thailand;35;2013;Matthäus;17
31. Dezember 2014;Basel;W;Mongolei;4;2014;Matthäus;17
31. Dezember 2014;Basel;W;Myanmar;3;2014;Matthäus;17
31. Dezember 2018;Basel;M;Bulgarien;21;2018;Matthäus;17
31. Dezember 2018;Basel;M;Ecuador;2;2018;Matthäus;17
31. Dezember 2018;Basel;M;Finnland;7;2018;Matthäus;17
31. Dezember 2018;Basel;M;Irland;13;2018;Matthäus;17
31. Dezember 2018;Basel;M;Vietnam;12;2018;Matthäus;17
31. Dezember 2018;Basel;W;Bulgarien;20;2018;Matthäus;17
31. Dezember 1996;Basel;M;Argentinien;2;1996;Matthäus;17
31. Dezember 1996;Basel;M;Griechenland;4;1996;Matthäus;17
31. Dezember 1981;Basel;M;Libanon;1;1981;Matthäus;17
31. Dezember 1981;Basel;M;San Marino;1;1981;Matthäus;17
31. Dezember 1981;Basel;M;Tunesien;5;1981;Matthäus;17
31. Dezember 1981;Basel;W;Frankreich;34;1981;Matthäus;17
31. Dezember 1981;Basel;W;Tschechoslowakei;33;1981;Matthäus;17
31. Dezember 1981;Basel;W;Türkei;186;1981;Matthäus;17
31. Dezember 1982;Basel;M;Italien;1386;1982;Matthäus;17
31. Dezember 1986;Basel;M;Bolivien;2;1986;Matthäus;17
31. Dezember 1986;Basel;M;El Salvador;4;1986;Matthäus;17
31. Dezember 1986;Basel;M;Korea (Süd-);2;1986;Matthäus;17
31. Dezember 1986;Basel;M;Malaysia;2;1986;Matthäus;17
31. Dezember 1986;Basel;W;Indien;5;1986;Matthäus;17
31. Dezember 1986;Basel;W;Polen;6;1986;Matthäus;17
31. Dezember 1986;Basel;W;Rumänien;5;1986;Matthäus;17
31. Dezember 1986;Basel;W;Tschechoslowakei;23;1986;Matthäus;17
31. Dezember 1986;Basel;W;Venezuela;1;1986;Matthäus;17
31. Dezember 1998;Basel;M;Deutschland;263;1998;Matthäus;17
31. Dezember 2003;Basel;M;Kamerun;8;2003;Matthäus;17
31. Dezember 2003;Basel;M;Kolumbien;2;2003;Matthäus;17
31. Dezember 2003;Basel;M;Tschechoslowakei;1;2003;Matthäus;17
31. Dezember 2003;Basel;W;Australien;4;2003;Matthäus;17
31. Dezember 2003;Basel;W;Bulgarien;8;2003;Matthäus;17
31. Dezember 2003;Basel;W;Dänemark;3;2003;Matthäus;17
31. Dezember 2003;Basel;W;El Salvador;2;2003;Matthäus;17
31. Dezember 2003;Basel;W;Indonesien;2;2003;Matthäus;17
31. Dezember 2003;Basel;M;Südafrika;1;2003;Matthäus;17
31. Dezember 2003;Basel;W;Brasilien;28;2003;Matthäus;17
31. Dezember 2003;Basel;W;Deutschland;323;2003;Matthäus;17
31. Dezember 2003;Basel;W;Ecuador;2;2003;Matthäus;17
31. Dezember 2003;Basel;W;Irland;10;2003;Matthäus;17
31. Dezember 2003;Basel;W;Lettland;2;2003;Matthäus;17
31. Dezember 2003;Basel;W;Luxemburg;1;2003;Matthäus;17
31. Dezember 2003;Basel;W;Philippinen;6;2003;Matthäus;17
31. Dezember 2003;Basel;W;Vereinigtes Königreich;30;2003;Matthäus;17
31. Dezember 2002;Basel;M;Tschechien;5;2002;Matthäus;17
31. Dezember 2002;Basel;M;Ägypten;3;2002;Matthäus;17
31. Dezember 2002;Basel;W;Brasilien;22;2002;Matthäus;17
31. Dezember 2002;Basel;W;Côte d'Ivoire;3;2002;Matthäus;17
31. Dezember 2002;Basel;W;Lettland;2;2002;Matthäus;17
31. Dezember 2002;Basel;W;Sri Lanka;102;2002;Matthäus;17
31. Dezember 2002;Basel;W;Uganda;1;2002;Matthäus;17
31. Dezember 2002;Basel;M;Finnland;3;2002;Matthäus;17
31. Dezember 2002;Basel;M;Guinea-Bissau;1;2002;Matthäus;17
31. Dezember 2002;Basel;M;Indonesien;3;2002;Matthäus;17
31. Dezember 2002;Basel;M;Kanada;11;2002;Matthäus;17
31. Dezember 2002;Basel;M;Slowakei;3;2002;Matthäus;17
31. Dezember 2002;Basel;W;Griechenland;1;2002;Matthäus;17
31. Dezember 2002;Basel;W;Italien;545;2002;Matthäus;17
31. Dezember 2002;Basel;W;Neuseeland;2;2002;Matthäus;17
31. Dezember 2002;Basel;W;Peru;6;2002;Matthäus;17
31. Dezember 2002;Basel;W;Slowenien;3;2002;Matthäus;17
31. Dezember 2003;Basel;M;Algerien;9;2003;Matthäus;17
31. Dezember 2003;Basel;M;Bosnien und Herzegowina;162;2003;Matthäus;17
31. Dezember 2003;Basel;M;Bulgarien;1;2003;Matthäus;17
31. Dezember 2003;Basel;M;Haiti;1;2003;Matthäus;17
31. Dezember 2005;Basel;M;Bolivien;4;2005;Matthäus;17
31. Dezember 2005;Basel;M;Côte d'Ivoire;4;2005;Matthäus;17
31. Dezember 2005;Basel;M;El Salvador;2;2005;Matthäus;17
31. Dezember 2000;Basel;M;Indonesien;1;2000;Matthäus;17
31. Dezember 2000;Basel;M;Irak;16;2000;Matthäus;17
31. Dezember 2001;Basel;M;Guinea;2;2001;Matthäus;17
31. Dezember 2001;Basel;M;Äthiopien;2;2001;Matthäus;17
31. Dezember 2001;Basel;W;Argentinien;3;2001;Matthäus;17
31. Dezember 2001;Basel;W;Australien;5;2001;Matthäus;17
31. Dezember 2001;Basel;W;Côte d'Ivoire;2;2001;Matthäus;17
31. Dezember 2001;Basel;W;Peru;3;2001;Matthäus;17
31. Dezember 2001;Basel;W;Vereinigte Staaten;17;2001;Matthäus;17
31. Dezember 2009;Basel;M;Slowenien;9;2009;Matthäus;17
31. Dezember 2009;Basel;W;Slowakei;17;2009;Matthäus;17
31. Dezember 2009;Basel;M;Uruguay;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Algerien;7;2009;Matthäus;17
31. Dezember 2009;Basel;W;Chile;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Ecuador;6;2009;Matthäus;17
31. Dezember 2009;Basel;M;Bangladesch;11;2009;Matthäus;17
31. Dezember 2009;Basel;M;Brasilien;20;2009;Matthäus;17
31. Dezember 2009;Basel;M;El Salvador;2;2009;Matthäus;17
31. Dezember 2009;Basel;M;Grenada;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Guinea;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Iran;15;2009;Matthäus;17
31. Dezember 2009;Basel;M;Irland;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Kuba;7;2009;Matthäus;17
31. Dezember 2009;Basel;M;Liechtenstein;3;2009;Matthäus;17
31. Dezember 2009;Basel;M;Paraguay;1;2009;Matthäus;17
31. Dezember 2009;Basel;M;Polen;43;2009;Matthäus;17
31. Dezember 2009;Basel;M;Senegal;6;2009;Matthäus;17
31. Dezember 2009;Basel;M;Somalia;11;2009;Matthäus;17
31. Dezember 2009;Basel;W;Dänemark;8;2009;Matthäus;17
31. Dezember 2009;Basel;W;Rumänien;11;2009;Matthäus;17
31. Dezember 2009;Basel;W;Russland;22;2009;Matthäus;17
31. Dezember 2009;Basel;W;Schweiz;3934;2009;Matthäus;17
31. Dezember 2009;Basel;W;Tunesien;4;2009;Matthäus;17
31. Dezember 2009;Basel;W;Türkei;438;2009;Matthäus;17
31. Dezember 2009;Basel;W;Ungarn;13;2009;Matthäus;17
31. Dezember 1988;Basel;M;Italien;1280;1988;Matthäus;17
31. Dezember 1988;Basel;M;Niederlande;22;1988;Matthäus;17
31. Dezember 1988;Basel;M;Polen;7;1988;Matthäus;17
31. Dezember 1988;Basel;M;Simbabwe;1;1988;Matthäus;17
31. Dezember 1988;Basel;M;Tunesien;5;1988;Matthäus;17
31. Dezember 1988;Basel;M;Vereinigtes Königreich;40;1988;Matthäus;17
31. Dezember 1988;Basel;W;Brasilien;5;1988;Matthäus;17
31. Dezember 1988;Basel;W;El Salvador;2;1988;Matthäus;17
31. Dezember 1988;Basel;W;Ex-Jugoslawien;321;1988;Matthäus;17
31. Dezember 1988;Basel;W;Polen;6;1988;Matthäus;17
31. Dezember 1988;Basel;W;Schweden;2;1988;Matthäus;17
31. Dezember 2007;Basel;M;Argentinien;4;2007;Matthäus;17
31. Dezember 2007;Basel;M;Bolivien;3;2007;Matthäus;17
31. Dezember 2009;Basel;M;Schweden;5;2009;Matthäus;17
31. Dezember 2009;Basel;M;Thailand;11;2009;Matthäus;17
31. Dezember 2009;Basel;W;Pakistan;5;2009;Matthäus;17
31. Dezember 2009;Basel;W;Syrien;6;2009;Matthäus;17
31. Dezember 2008;Basel;M;China;29;2008;Matthäus;17
31. Dezember 2008;Basel;M;Guinea;3;2008;Matthäus;17
31. Dezember 2008;Basel;M;Indonesien;3;2008;Matthäus;17
31. Dezember 2008;Basel;M;Israel;3;2008;Matthäus;17
31. Dezember 2008;Basel;M;Jordanien;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Kosovo;11;2008;Matthäus;17
31. Dezember 2008;Basel;M;Libyen;1;2008;Matthäus;17
31. Dezember 2008;Basel;M;Polen;31;2008;Matthäus;17
31. Dezember 2008;Basel;M;Senegal;7;2008;Matthäus;17
31. Dezember 2008;Basel;M;Ukraine;16;2008;Matthäus;17
31. Dezember 2008;Basel;M;Ungarn;13;2008;Matthäus;17
31. Dezember 2008;Basel;M;Vietnam;16;2008;Matthäus;17
31. Dezember 2008;Basel;M;Ägypten;7;2008;Matthäus;17
31. Dezember 2008;Basel;W;Bulgarien;7;2008;Matthäus;17
31. Dezember 2008;Basel;W;China;32;2008;Matthäus;17
31. Dezember 2008;Basel;W;Dominikanische Republik;39;2008;Matthäus;17
31. Dezember 2008;Basel;W;Haiti;1;2008;Matthäus;17
31. Dezember 2008;Basel;W;Israel;1;2008;Matthäus;17
31. Dezember 2008;Basel;W;Italien;413;2008;Matthäus;17
31. Dezember 2008;Basel;W;Norwegen;3;2008;Matthäus;17
31. Dezember 2008;Basel;W;Pakistan;5;2008;Matthäus;17
31. Dezember 2008;Basel;W;Österreich;35;2008;Matthäus;17
31. Dezember 2022;Basel;M;Australien;3;2022;Matthäus;17
31. Dezember 2022;Basel;M;Indonesien;1;2022;Matthäus;17
31. Dezember 2022;Basel;M;Irak;22;2022;Matthäus;17
31. Dezember 2022;Basel;M;Kenia;5;2022;Matthäus;17
31. Dezember 2022;Basel;M;Litauen;3;2022;Matthäus;17
31. Dezember 2022;Basel;M;Staatenlos;1;2022;Matthäus;17
31. Dezember 2022;Basel;W;Kenia;1;2022;Matthäus;17
31. Dezember 2022;Basel;W;Kroatien;49;2022;Matthäus;17
31. Dezember 2022;Basel;W;Litauen;7;2022;Matthäus;17
31. Dezember 2022;Basel;W;Syrien;28;2022;Matthäus;17
31. Dezember 2022;Basel;W;Thailand;29;2022;Matthäus;17
31. Dezember 2024;Basel;M;Bosnien und Herzegowina;46;2024;Matthäus;17
31. Dezember 2024;Basel;M;Côte d'Ivoire;4;2024;Matthäus;17
31. Dezember 2024;Basel;M;Dominikanische Republik;14;2024;Matthäus;17
31. Dezember 2024;Basel;M;Ecuador;5;2024;Matthäus;17
31. Dezember 2024;Basel;M;Eritrea;109;2024;Matthäus;17
31. Dezember 2024;Basel;M;Frankreich;99;2024;Matthäus;17
31. Dezember 2010;Basel;M;Brasilien;19;2010;Matthäus;17
31. Dezember 2010;Basel;M;Bulgarien;8;2010;Matthäus;17
31. Dezember 2010;Basel;M;Dominikanische Republik;10;2010;Matthäus;17
31. Dezember 2010;Basel;M;Israel;4;2010;Matthäus;17
31. Dezember 2010;Basel;M;Paraguay;1;2010;Matthäus;17
31. Dezember 2010;Basel;M;Schweiz;3807;2010;Matthäus;17
31. Dezember 2010;Basel;M;Slowakei;16;2010;Matthäus;17
31. Dezember 2010;Basel;M;Somalia;11;2010;Matthäus;17
31. Dezember 2010;Basel;M;Vereinigte Arabische Emirate;5;2010;Matthäus;17
31. Dezember 2010;Basel;W;Albanien;6;2010;Matthäus;17
31. Dezember 2010;Basel;W;Bosnien und Herzegowina;74;2010;Matthäus;17
31. Dezember 2010;Basel;W;Chile;1;2010;Matthäus;17
31. Dezember 2010;Basel;W;Ex-Jugoslawien;285;2010;Matthäus;17
31. Dezember 2010;Basel;W;Kongo (Kinshasa);5;2010;Matthäus;17
31. Dezember 2010;Basel;W;Marokko;11;2010;Matthäus;17
31. Dezember 2010;Basel;W;Schweden;10;2010;Matthäus;17
31. Dezember 2010;Basel;W;Schweiz;3998;2010;Matthäus;17
31. Dezember 2004;Basel;M;Brasilien;18;2004;Matthäus;17
31. Dezember 2004;Basel;M;Dänemark;8;2004;Matthäus;17
31. Dezember 2004;Basel;M;Irak;26;2004;Matthäus;17
31. Dezember 2004;Basel;M;Lettland;1;2004;Matthäus;17
31. Dezember 2004;Basel;M;Litauen;1;2004;Matthäus;17
31. Dezember 2004;Basel;M;Schweiz;3816;2004;Matthäus;17
31. Dezember 2004;Basel;M;Slowenien;4;2004;Matthäus;17
31. Dezember 2004;Basel;M;Äthiopien;3;2004;Matthäus;17
31. Dezember 2004;Basel;W;Dominikanische Republik;38;2004;Matthäus;17
31. Dezember 2004;Basel;W;El Salvador;2;2004;Matthäus;17
31. Dezember 2004;Basel;W;Korea (Süd-);7;2004;Matthäus;17
31. Dezember 2004;Basel;M;Albanien;4;2004;Matthäus;17
